outage_id,tower_id,region,location,outage_start,outage_end,duration_minutes,outage_type,affected_users,reported_by
eb82f32d-6cd5-494c-ac4c-f987c9521f9d,TWR065,East,Mismatch_9,2024-06-09T08:00:00,2024-06-09T11:32:00,212.0,Software,72.0,Auto
5db2bf45-5873-4976-b538-7c143471dc3d,TWR075,South,Mismatch_4,2024-12-06T06:00:00,2024-12-06T08:18:00,138.0,Unkown,3.0,User
adc6049b-e17c-4f59-bffc-dbe441f9ab79,TWR095,North,Location_67,2024-08-20T03:00:00,2024-08-20T03:42:00,42.0,Unkown,82.0,Auto
b84c36a5-0c90-4ff3-b904-769f4c68af8e,TWR009,West,Location_65,,2024-11-26T03:06:00,66.0,Hardware,85.0,User
fbbe91fb-966d-496f-b377-9e91c20ba548,TWR087,Central,Mismatch_8,2024-12-15T03:00:00,2024-12-15T05:16:00,136.0,S0ftware,247.0,User
8e619979-ee4f-4b19-80b1-fa8be8f41f1a,TWR004,Central,Location_53,2024-05-24T17:00:00,2024-05-24T21:56:00,296.0,Power,15.0,Auto
ef369ff7-0756-49f5-b747-336bf66af197,TWR096,East,Mismatch_1,2024-06-01T09:00:00,2024-06-01T13:26:00,266.0,Software,136.0,User
664b5b09-3e52-40a5-a81c-3d80719864b7,TWR098,South,Location_96,2024-11-27T13:00:00,2024-11-27T14:04:00,64.0,Power,97.0,Auto
3d8056c8-2b68-46bb-9c72-1a5e68af1347,TWR065,Central,Location_30,2024-09-05T00:00:00,2024-09-04T23:33:00,-27.0,Power,116.0,User
d215a3b0-f3ee-4ae9-a0ea-656e401f0bae,TWR083,Central,Location_67,2024-04-23T15:00:00,2024-04-23T14:46:00,-14.0,Power,142.0,Auto
250dffb9-468e-4adb-b8e1-44ecee3153d0,TWR062,Central,Location_51,2024-10-13T09:00:00,2024-10-13T13:00:00,240.0,Other,108.0,User
3dcbb23d-3112-4137-a32a-fc09361d6da6,TWR029,South,Location_25,2024-04-14T02:00:00,2024-04-14T02:11:00,11.0,,179.0,User
b078dd34-1934-43b9-8a96-c017f6cd816a,TWR064,East,Mismatch_6,2024-09-29T06:00:00,2024-09-29T07:45:00,105.0,Unkown,115.0,Auto
7d5144c7-265c-4f05-9597-9c3d16759ce2,TWR033,Central,Location_44,2024-07-05T13:00:00,2024-07-05T14:20:00,80.0,Software,161.0,User
93df9d85-60bd-4f72-ace8-f282af008b76,TWR003,West,Location_45,2024-02-27T07:00:00,2024-02-27T07:56:00,56.0,Hardware,43.0,User
b3d6a821-032b-4fda-9016-ca5079f2e11d,TWR044,West,Location_68,2024-01-21T15:00:00,2024-01-21T19:56:00,296.0,Software,116.0,Other
5dfdf3e9-64ff-42cd-bde8-dc04d9fac103,TWR022,West,Location_38,2024-06-23T01:00:00,2024-06-23T01:47:00,47.0,S0ftware,27.0,Admin
bc7c7ebc-e17f-458b-b956-f9d5e50180af,TWR100,Central,Location_24,2024-02-15T04:00:00,2024-02-15T06:58:00,,Unkown,99.0,Admin
fb18abee-b74f-43a0-8d7b-6fbf7a1cd167,TWR080,East,Location_45,2024-03-19T09:00:00,2024-03-19T11:43:00,163.0,Power,100.0,Other
2e1f268b-3d8f-4c08-aaf6-7378192af48f,TWR002,North,Location_22,2024-03-24T04:00:00,2024-03-24T03:45:00,-15.0,S0ftware,56.0,Admin
5bffad87-e69e-4b08-867b-97e019ca898b,TWR070,Central,Location_70,2024-12-27T16:00:00,2024-12-27T17:56:00,116.0,Hardware,112.0,User
89a7e0b1-2b36-42a3-8d2a-39d6a6393deb,TWR025,South,Location_30,2024-05-14T17:00:00,2024-05-14T22:00:00,300.0,Hardware,0.0,User
e0ff2a4f-bb73-4b10-a8e9-529d3cafc2cc,TWR096,West,Location_42,2024-09-06T16:00:00,2024-09-06T16:37:00,37.0,Other,149.0,Auto
,TWR096,East,Location_35,2024-12-29T06:00:00,2024-12-29T05:45:00,-15.0,Other,92.0,Admin
a410b682-4f7f-4f8f-9a60-56c05355f785,TWR056,West,Location_70,2024-01-06T07:00:00,2024-01-06T09:38:00,158.0,Hardware,110.0,Auto
6f12994e-87c9-4e27-b9aa-0266b9801a34,TWR008,East,Location_6,2024-01-29T00:00:00,2024-01-29T00:04:00,4.0,Software,7.0,Other
e91a678d-6579-4a96-8006-fbe164fdf48b,TWR038,East,Location_23,2024-10-12T18:00:00,2024-10-12T21:15:00,195.0,Other,165.0,Other
051d6f93-8b24-4608-b14e-57c21bf78e1f,TWR092,Central,Location_44,2024-02-28T20:00:00,2024-02-28T22:41:00,161.0,Hardware,68.0,Auto
8143f2ea-2d28-4672-a366-e6ee08e370eb,,East,Location_12,2024-06-09T23:00:00,2024-06-10T02:01:00,181.0,Other,123.0,Admin
a3ee6ecb-8219-4484-9cd9-99622da3a80d,TWR099,East,Location_50,2024-08-25T23:00:00,2024-08-25T23:16:00,16.0,Hardware,132.0,Admin
2797cba6-1e2f-46f0-ad73-a83bb4b42f41,TWR085,Central,,2024-06-26T03:00:00,2024-06-26T06:24:00,204.0,Unkown,51.0,Admin
7748817e-2277-4873-93c0-19230ed0c305,TWR003,West,Mismatch_8,2024-09-19T08:00:00,2024-09-19T07:41:00,-19.0,Other,65.0,Auto
d157adc3-a1b9-46ee-8f46-ba0c643d10e1,TWR042,West,Location_73,2024-12-21T13:00:00,2024-12-21T15:09:00,129.0,Hardware,80.0,Other
806f8659-f8ec-4874-aeec-b3a4e9f7f0b5,TWR056,North,Location_59,2024-02-21T05:00:00,2024-02-21T04:56:00,-4.0,S0ftware,47.0,Auto
cd8ea363-6a97-4b02-8363-4a0c004adb7d,TWR050,West,Mismatch_9,2024-09-08T12:00:00,2024-09-08T12:35:00,35.0,Unkown,115.0,Admin
25664003-4908-4e21-9632-30edd5588f46,TWR034,South,Location_79,2024-07-18T07:00:00,2024-07-18T09:45:00,165.0,S0ftware,46.0,Auto
e9d0ab7f-d785-4379-b988-f3a65282ae7b,TWR059,North,Location_2,2024-11-03T14:00:00,2024-11-03T15:20:00,80.0,Power,213.0,User
a0ed7787-55ed-40c2-b1d1-2d14fc0f666b,TWR030,Central,Location_68,2024-07-07T15:00:00,2024-07-07T17:52:00,172.0,Other,52.0,User
a7603247-3ca2-4bde-bce0-8cbf4d0d2f9c,TWR023,Central,Location_1,2024-05-26T17:00:00,2024-05-26T18:13:00,73.0,S0ftware,166.0,Other
5abeffb3-efc8-468e-aeb4-1249484b128d,TWR044,South,Location_76,2024-04-08T21:00:00,2024-04-09T01:25:00,265.0,,72.0,Other
dbe7804f-58d2-44a9-80c8-877edc9eda92,TWR078,South,Location_92,2024-10-18T17:00:00,2024-10-18T20:26:00,206.0,Power,85.0,Admin
5663d75d-8e9f-45da-bd20-3795bcf597b3,TWR099,South,Location_57,2024-04-26T06:00:00,2024-04-26T05:55:00,-5.0,S0ftware,89.0,Other
7abd34da-62d5-4dad-8f56-476059668138,TWR063,North,Location_81,2024-04-08T03:00:00,2024-04-08T03:50:00,50.0,,91.0,Admin
688b9109-912d-4893-8859-3804b48b3600,TWR008,North,Mismatch_10,2024-02-10T15:00:00,2024-02-10T15:45:00,45.0,Software,77.0,Other
d41cd6f2-ac44-4bc4-ae36-d9d92d8a3310,TWR095,South,Mismatch_6,2024-05-06T15:00:00,2024-05-06T16:52:00,112.0,S0ftware,76.0,Auto
4933ad8b-971c-47ee-b449-a5681a1ffcf9,TWR038,South,Location_53,2024-12-17T21:00:00,2024-12-17T20:51:00,-9.0,S0ftware,81.0,Admin
98a99636-eadd-43be-9c52-1fc017d97793,TWR009,North,Location_1,2024-02-14T17:00:00,2024-02-14T17:45:00,45.0,Hardware,162.0,User
7e49dece-b5f3-4b34-95b4-12657ea155d3,TWR084,South,Mismatch_6,2024-06-27T11:00:00,2024-06-27T12:51:00,111.0,Other,0.0,Admin
bd63e947-1e7f-43c8-8ff0-b0747daa12ee,TWR001,East,Location_8,2024-10-03T02:00:00,2024-10-03T03:23:00,83.0,Software,44.0,Admin
630f6255-bbf1-463c-95c1-663cb645f863,TWR066,Central,Location_45,2024-09-10T21:00:00,2024-09-10T23:00:00,120.0,S0ftware,119.0,
c5312733-f2e8-471e-8468-3a52a40d1ba7,TWR054,North,Location_52,2024-08-28T05:00:00,2024-08-28T04:46:00,-14.0,S0ftware,21.0,Other
e4576e3e-e515-4055-8d24-e8add0dc5274,TWR079,North,Location_52,2024-06-12T04:00:00,2024-06-12T04:49:00,49.0,Software,164.0,
5d3ba49d-b969-4a48-80db-a2ce7bc41301,TWR094,North,Location_56,2024-01-31T00:00:00,2024-01-31T03:09:00,189.0,Software,87.0,Auto
4ad5a4e2-a7c6-4639-b8f5-320dd1f17d21,TWR007,South,Location_57,2024-10-19T05:00:00,2024-10-19T05:53:00,53.0,Unkown,174.0,User
64359e72-d417-46a4-8b40-4a347b64e944,TWR086,West,Location_13,2024-12-05T13:00:00,2024-12-05T13:08:00,8.0,S0ftware,163.0,Admin
9668173a-96a1-4051-a0cf-3c2814269d31,TWR003,East,Location_98,2024-02-13T20:00:00,2024-02-13T19:35:00,-25.0,Other,116.0,Admin
f8acd1c7-ec14-4c22-9110-6ad5a9552e69,TWR045,North,Location_62,2024-01-04T04:00:00,,200.0,S0ftware,125.0,Admin
15f2d648-fa87-41a7-ae16-10a325cb5af7,TWR004,North,Location_27,2024-10-06T13:00:00,2024-10-06T16:35:00,215.0,Hardware,130.0,Other
5cef7bb4-00d5-4f60-abd1-e9a4adacbd55,TWR087,Central,Mismatch_6,2024-02-06T23:00:00,2024-02-07T01:16:00,136.0,Hardware,85.0,Other
4efa726a-261e-4248-a4ec-825df489dc13,TWR089,South,Location_58,2024-12-31T20:00:00,2024-12-31T23:41:00,221.0,Unkown,104.0,Other
5978f380-ed1d-4885-8e25-35a1b7b5f017,TWR018,South,Location_32,2024-04-05T04:00:00,2024-04-05T07:34:00,214.0,Other,161.0,Auto
249817dd-88b1-4662-b107-559edf498a3d,TWR078,South,Mismatch_5,2024-11-02T08:00:00,2024-11-02T08:11:00,11.0,Unkown,212.0,Other
8922a228-3f80-4089-b270-983369d38fb5,TWR010,South,Location_58,2024-11-20T03:00:00,2024-11-20T05:02:00,122.0,Hardware,41.0,User
783ffc15-d79e-4db5-9380-4d1e0554ad14,TWR009,South,Location_10,2024-07-28T14:00:00,2024-07-28T16:39:00,159.0,Power,105.0,Admin
15d57bc1-8c21-4f0c-b49c-09fcfc8f3dc3,TWR013,West,Location_59,2024-06-23T20:00:00,2024-06-23T23:14:00,194.0,Unkown,152.0,Admin
d1e4a791-d3d8-44b4-a776-b6a072bdf432,TWR074,Central,Mismatch_10,2024-12-15T22:00:00,2024-12-16T01:58:00,238.0,Software,3.0,User
5a895f4a-2f68-407f-864c-dd91a89ccf0b,TWR019,East,Location_49,2024-01-17T14:00:00,2024-01-17T15:01:00,61.0,Software,126.0,Admin
46dbbe3b-61c0-4db4-84e8-01581553bdf7,TWR041,West,Location_77,2024-05-16T02:00:00,2024-05-16T02:53:00,53.0,S0ftware,93.0,Admin
0b306f10-2a5d-4032-9711-d29cc71b55b2,TWR011,North,Mismatch_8,2024-11-30T16:00:00,2024-11-30T17:11:00,71.0,Software,87.0,Admin
27528c19-35c1-459e-a588-def4c4c7453d,TWR100,Central,Location_26,2024-09-02T08:00:00,2024-09-02T11:45:00,225.0,,136.0,Other
9977a069-b312-4d4f-ba29-adc8da04d4a4,TWR076,South,Location_21,2024-02-26T17:00:00,2024-02-26T18:13:00,73.0,Software,125.0,Admin
31e7993e-8fbe-4d63-ab80-06dbad5c72a0,TWR031,West,Location_92,2024-11-05T20:00:00,2024-11-05T22:44:00,164.0,Other,75.0,Other
73efe51f-cb83-4880-aa22-06d4dfd726e5,TWR065,East,Location_66,2024-12-13T10:00:00,2024-12-13T14:03:00,243.0,Unkown,142.0,User
d5e08242-23b9-40b5-8bc7-e1df7b3c860a,TWR062,South,Location_4,2024-07-10T13:00:00,2024-07-10T13:24:00,24.0,S0ftware,127.0,Other
41fdeb1a-2ee9-40eb-a6a5-ba61fc9c057c,TWR035,South,Mismatch_10,2024-12-19T16:00:00,2024-12-19T16:52:00,,Unkown,132.0,Auto
caa0f3a3-052e-4d03-b620-e0f9087b6438,TWR054,North,Location_11,2024-08-18T03:00:00,2024-08-18T04:21:00,81.0,Other,95.0,Auto
565a8920-7f59-4839-98ce-719640fae579,TWR088,South,Location_36,2024-09-19T20:00:00,2024-09-19T21:13:00,73.0,Software,120.0,Admin
72192402-9f9e-4aa0-a5ba-41ea04e70ad7,TWR042,Central,Location_98,2024-11-17T17:00:00,2024-11-17T18:03:00,63.0,,49.0,Admin
e74a356f-7c7e-4085-8d5a-015a03c4d011,TWR066,East,Location_89,2024-02-07T02:00:00,2024-02-07T02:38:00,38.0,Software,175.0,Other
83706db5-dcf3-49c3-9375-8018b14e63eb,TWR047,South,Mismatch_4,2024-06-30T14:00:00,2024-06-30T13:57:00,-3.0,Unkown,97.0,User
17548d6d-d0ba-49b3-a446-8d07b0c5b285,TWR040,East,Location_63,2024-07-19T02:00:00,2024-07-19T05:11:00,191.0,Power,106.0,User
379cc2e6-d83d-44f5-b971-b36cab41c26b,TWR014,West,Location_86,2024-10-08T17:00:00,2024-10-08T20:22:00,202.0,Hardware,119.0,Auto
d76e01ff-cf44-4c09-bacd-898bbd7ff507,TWR014,East,Location_12,2024-04-19T00:00:00,2024-04-19T02:50:00,170.0,Other,48.0,Other
57b62bdd-8daa-45da-9574-ec9f5bd8e9ac,TWR100,East,Location_16,2024-06-20T09:00:00,2024-06-20T13:02:00,242.0,Other,38.0,Admin
81ef721b-ef7e-4c6e-a35a-e7eb6a5a7691,TWR041,Central,Location_43,2024-12-30T18:00:00,2024-12-30T21:33:00,213.0,Other,83.0,Admin
0f295812-95ef-41ba-a835-2f54c2624272,TWR079,East,Location_62,2024-02-10T08:00:00,2024-02-10T08:35:00,35.0,Software,148.0,Other
0f3f2896-17f9-4c82-bb0c-b37d4c779c72,TWR064,East,Mismatch_1,2024-11-28T14:00:00,2024-11-28T18:21:00,261.0,Other,124.0,Other
515dd182-1277-4574-83fd-aa5e9b4d8435,TWR079,South,Location_29,,2024-02-16T11:05:00,125.0,Hardware,33.0,Admin
81c08d25-143d-4e1e-9190-894e4d5518c6,TWR099,West,Location_67,2024-01-03T04:00:00,2024-01-03T08:10:00,250.0,Hardware,44.0,User
2d217928-56b4-4428-b761-4dcd4a008125,TWR062,West,Location_100,2024-06-04T15:00:00,2024-06-04T15:59:00,59.0,S0ftware,164.0,Auto
ad2d72d3-780a-4d62-a9bf-c66be6dc1e16,TWR011,North,Location_94,2024-03-02T22:00:00,2024-03-02T23:42:00,102.0,Power,104.0,Admin
397de6f9-0dae-4546-aa5a-8b3e7da0ac32,TWR036,North,Location_1,2024-09-09T09:00:00,2024-09-09T13:46:00,286.0,Other,74.0,Other
6c9b7008-2cfa-4c94-8181-046556276be6,TWR093,East,,2024-06-01T15:00:00,2024-06-01T18:52:00,232.0,Power,187.0,Admin
76b59929-83d4-420d-bc6a-615023dceabb,TWR089,Central,Mismatch_1,2024-10-02T10:00:00,2024-10-02T09:50:00,-10.0,Hardware,85.0,Other
80bf5993-693c-480b-ba37-00897e17e97e,TWR012,West,Mismatch_2,2024-05-13T21:00:00,2024-05-14T01:10:00,250.0,Hardware,124.0,Other
9a5d0933-ccd6-4ab2-bb4d-57113ea2c134,TWR035,Central,,2024-06-26T19:00:00,2024-06-26T20:41:00,101.0,Software,132.0,Admin
fa57a117-4127-4607-8211-b5e8dd6b9507,TWR049,East,Location_69,2024-10-27T15:00:00,2024-10-27T17:36:00,156.0,Hardware,93.0,User
00a5e77a-228d-4884-a9b8-78bcc288bb7a,TWR010,North,Location_38,2024-04-14T15:00:00,2024-04-14T16:42:00,102.0,Unkown,63.0,Auto
db37f656-3b56-449a-b874-b4194bbc058f,TWR066,West,Mismatch_8,2024-06-08T05:00:00,2024-06-08T06:24:00,84.0,Software,58.0,Admin
263dff0e-b288-43a0-b6c3-927566caceba,TWR037,Central,Location_22,2024-12-24T14:00:00,2024-12-24T15:50:00,110.0,Hardware,148.0,Other
d43662da-f534-41d3-874b-3f0f52c1d78f,TWR029,South,Location_55,2024-10-17T09:00:00,2024-10-17T09:51:00,51.0,S0ftware,125.0,Auto
1e59ee27-bb30-481b-9b31-8e32dbdc6a8d,TWR046,East,Location_85,2024-09-07T10:00:00,2024-09-07T13:48:00,228.0,Unkown,156.0,Auto
5c9228c2-4c17-4ed0-a335-9b89f6d66400,TWR074,South,Location_30,2024-04-16T22:00:00,2024-04-16T22:29:00,29.0,Other,91.0,Other
76efd601-4058-4f4a-8f14-6b643c118180,TWR011,West,Mismatch_1,2024-05-16T18:00:00,2024-05-16T21:38:00,218.0,Unkown,59.0,Admin
190d25b5-2575-489b-809f-eb2a1d0879cc,TWR096,North,Location_14,2024-10-20T20:00:00,2024-10-20T21:06:00,66.0,Power,130.0,Other
67a73442-958e-4b98-a1a0-9b3b94a77ab2,TWR013,Central,Location_70,2024-09-07T12:00:00,2024-09-07T16:59:00,299.0,S0ftware,61.0,Other
7dda2424-4fac-4898-98c5-730cfe0ece74,TWR021,East,Location_97,2024-12-25T02:00:00,2024-12-25T04:06:00,126.0,Other,109.0,User
1ee5bfe6-c63a-4107-b320-d666a154a457,TWR050,East,Location_92,2024-09-02T18:00:00,2024-09-02T21:24:00,204.0,Other,106.0,Other
598a0d27-3a85-49fb-a894-8b0c34ce6a3f,TWR091,Central,Location_24,2024-06-11T02:00:00,2024-06-11T02:47:00,47.0,Power,107.0,Admin
acfdf98d-e4a6-4cb6-ae85-af12d9d1ed40,TWR097,North,Mismatch_5,2024-12-06T14:00:00,2024-12-06T18:47:00,287.0,Power,37.0,Other
cd3a31f0-9ed0-4991-825c-10b8ff3b9cda,TWR081,South,Location_16,2024-04-13T11:00:00,2024-04-13T12:13:00,73.0,Unkown,95.0,Admin
f6ee26ae-7686-445f-929a-2c14f6707efb,TWR075,East,Location_79,2024-02-14T21:00:00,2024-02-14T22:12:00,72.0,,107.0,Other
e1f02caa-db5f-4eb2-85c5-59171a6e36e7,TWR048,East,Location_32,2024-02-16T03:00:00,2024-02-16T04:37:00,97.0,S0ftware,125.0,Other
0d365acc-0207-4401-9571-52d0770f10a1,TWR005,Central,Location_46,2024-05-11T08:00:00,2024-05-11T10:37:00,157.0,Software,197.0,Other
4b73ffd5-e4db-4906-a195-fc1ed4fcde73,TWR075,Central,Location_24,2024-10-30T03:00:00,2024-10-30T05:35:00,155.0,Power,45.0,User
248c42f2-336c-45dd-99f8-2266614aee0e,TWR077,Central,Location_77,2024-05-27T01:00:00,2024-05-27T01:53:00,53.0,Unkown,122.0,Admin
82a72b2e-8534-46af-99d1-1b7942988f6a,TWR048,North,Mismatch_10,2024-03-13T19:00:00,2024-03-13T19:34:00,34.0,Unkown,98.0,Other
70befeee-6e3c-4b80-b586-5a23f673aab9,TWR076,East,Location_70,2024-04-01T01:00:00,2024-04-01T04:23:00,203.0,Hardware,112.0,User
8505be01-32ef-4ac0-97a8-5a39305422ca,TWR065,South,Location_67,,2024-07-23T12:04:00,184.0,Other,86.0,Admin
3586a7c7-a421-4da7-9ced-3348d93c1b9a,TWR026,West,Location_31,2024-08-26T23:00:00,2024-08-27T00:59:00,119.0,Other,35.0,Other
,TWR098,West,Location_52,2024-12-13T08:00:00,2024-12-13T11:49:00,229.0,Other,69.0,User
3bdfd84a-2c1c-4bd4-a630-d70d0ecbc6ae,TWR062,Central,Location_16,2024-06-01T07:00:00,2024-06-01T11:36:00,276.0,Software,113.0,Other
4f55daf2-596f-4eae-824b-f53b4dfcbe18,TWR074,West,Location_47,2024-10-30T19:00:00,2024-10-30T18:52:00,-8.0,S0ftware,119.0,Admin
57281946-10ad-4715-a28c-ebff7d2fe343,TWR068,North,Mismatch_3,2024-03-11T20:00:00,2024-03-12T00:03:00,,Unkown,113.0,User
387f6f30-8b05-4636-829d-212cd634b352,TWR064,South,Location_57,2024-11-06T01:00:00,2024-11-06T04:29:00,209.0,Power,36.0,Admin
33e9c2c3-a375-4728-a884-ac1baf1dfbb0,TWR006,Central,Location_10,2024-11-23T16:00:00,2024-11-23T15:51:00,,Hardware,84.0,Admin
e2022b03-e553-4f6c-b53f-7d92f310c8f9,TWR005,North,Mismatch_4,2024-07-29T14:00:00,2024-07-29T18:21:00,261.0,Software,130.0,Other
b82a98b3-5cec-459c-ac50-5334d4ab6e74,TWR013,West,Mismatch_9,2024-09-26T13:00:00,2024-09-26T13:00:00,0.0,Software,60.0,User
,TWR070,North,Mismatch_6,2024-06-25T19:00:00,2024-06-25T20:51:00,111.0,Other,57.0,Admin
322973ac-a0b5-4d23-9c43-8d169501a539,TWR009,North,Location_85,,2024-09-10T22:05:00,245.0,Hardware,116.0,Admin
309e13fc-f4cf-4204-9f3c-61e71e70776b,TWR100,North,Location_46,2024-06-05T06:00:00,2024-06-05T10:36:00,276.0,Unkown,57.0,Auto
c6b34601-880f-4016-bf63-87285001fc28,TWR046,West,Mismatch_8,2024-10-17T05:00:00,2024-10-17T08:37:00,217.0,Hardware,174.0,Admin
f983c24d-0794-464a-af49-443420b90e86,TWR094,East,Location_91,2024-02-27T08:00:00,2024-02-27T09:28:00,88.0,Other,55.0,Admin
e9adfbdb-71cb-40e5-8358-1d5973274634,TWR025,North,Location_93,2024-09-27T04:00:00,2024-09-27T06:09:00,129.0,Unkown,91.0,Other
36cdbce1-3484-4f8f-a262-42a33b5d738b,TWR098,West,Location_67,2024-11-23T16:00:00,2024-11-23T17:16:00,76.0,Unkown,67.0,Other
77b83149-5fcf-4d6a-93fa-e8f8e77b3792,TWR083,West,Location_88,2024-06-13T21:00:00,2024-06-13T23:43:00,163.0,Power,33.0,Auto
ea3e1956-b95c-4f4b-9e61-318bfe4c956d,TWR085,West,Location_96,2024-07-22T20:00:00,2024-07-22T21:28:00,88.0,Hardware,123.0,Admin
573e6577-06b4-4a78-bb0d-225fdb7b5649,TWR051,Central,Location_81,2024-04-25T00:00:00,2024-04-25T01:39:00,99.0,Software,151.0,Other
e20bcf9d-5fac-4a94-a29b-12a7a25261b4,TWR063,South,Location_98,2024-02-12T05:00:00,2024-02-12T05:23:00,23.0,Hardware,195.0,Other
1464e0c2-7637-42c0-822b-202d1d6e409e,TWR034,East,Location_36,2024-02-13T02:00:00,2024-02-13T05:52:00,232.0,Power,67.0,Admin
69cf2b0d-c824-43be-9283-d80f887b5ee2,TWR022,East,Mismatch_4,2024-07-10T20:00:00,2024-07-11T00:45:00,285.0,Other,46.0,Other
3c7ca4b2-f84d-44fd-9f44-2022f37304ee,TWR008,East,Location_42,2024-06-21T08:00:00,2024-06-21T10:37:00,157.0,S0ftware,157.0,Other
c807f576-f3a3-4121-94bb-bef75df4478f,TWR034,South,Location_63,2024-11-14T14:00:00,2024-11-14T15:38:00,98.0,Unkown,0.0,Other
fd2f4c99-fe24-4f42-bfc0-81f0cc8200e3,TWR007,East,Mismatch_5,2024-10-18T17:00:00,2024-10-18T21:24:00,264.0,Hardware,179.0,Other
275adb44-86fd-4c2a-a4d6-3d0d90553dd8,TWR021,Central,Location_72,2024-10-12T21:00:00,2024-10-12T21:23:00,23.0,Unkown,55.0,Other
06f60cc1-1a08-49b2-95d5-72b131d85179,TWR071,East,Location_91,2024-04-06T13:00:00,,220.0,S0ftware,113.0,Auto
a07e55ea-f170-4df5-adf0-8aa2955695b9,TWR065,South,Mismatch_1,2024-07-05T09:00:00,2024-07-05T11:21:00,141.0,S0ftware,118.0,User
f7054acd-63a8-4da7-93f7-58c172be09f6,TWR073,North,Location_48,2024-02-29T15:00:00,2024-02-29T15:35:00,35.0,S0ftware,173.0,Other
481df2ce-5df3-4cfb-9311-c5f62d8c2d5a,TWR004,West,Location_84,2024-12-23T17:00:00,,37.0,,,User
218da786-fae2-461c-8b33-706c463b18f4,TWR045,East,Location_34,2024-01-05T20:00:00,2024-01-05T23:04:00,184.0,Hardware,100.0,Admin
e005c6a3-5388-489e-aae3-162edee29c1d,TWR038,North,Mismatch_5,2024-04-29T02:00:00,2024-04-29T04:16:00,136.0,Unkown,172.0,
2644e3ef-375d-4262-91ee-c2d52323cc9b,TWR030,,Mismatch_6,2024-11-05T03:00:00,2024-11-05T05:30:00,150.0,Hardware,41.0,User
d9a96e38-bca0-4bb1-b35d-4f73e6bd30b3,TWR009,West,Location_35,2024-01-25T03:00:00,2024-01-25T05:12:00,132.0,Unkown,73.0,User
df49b091-e940-46cb-b9d8-858cbae7450f,TWR088,South,Location_41,2024-06-06T11:00:00,2024-06-06T15:38:00,278.0,Hardware,95.0,Admin
2a87b7db-df08-4862-9a15-0ceda913d6fe,TWR062,Central,Mismatch_10,2024-07-04T00:00:00,2024-07-03T23:33:00,-27.0,Software,195.0,User
fef5123d-13d2-475b-ab0b-6d90b4def021,TWR043,East,Mismatch_6,2024-10-17T02:00:00,2024-10-17T06:54:00,294.0,Other,77.0,User
53af1c89-c61f-43b1-a3f3-804449e27c4d,TWR046,West,Mismatch_10,,2024-03-03T05:21:00,201.0,Unkown,23.0,User
1e4d424a-c078-42ed-b8e4-8c62370e07f7,TWR099,East,Location_58,2024-01-06T06:00:00,2024-01-06T09:35:00,215.0,Unkown,119.0,Auto
0d15d1f9-36e6-4330-9ecd-aac79e86f71a,TWR064,Central,Location_45,2024-12-21T23:00:00,2024-12-22T01:42:00,162.0,S0ftware,77.0,User
da6d5154-e350-48fb-b2de-2986cefa0140,TWR013,West,Location_67,2024-04-14T22:00:00,2024-04-15T01:47:00,227.0,Software,118.0,Other
16963337-1a9e-4aa2-bbc1-06034a3718f8,TWR052,Central,Location_27,2024-12-25T03:00:00,2024-12-25T06:27:00,207.0,Software,148.0,User
ce2768ef-4b00-4200-85dc-cd84d298da84,TWR009,West,Location_98,2024-07-01T13:00:00,2024-07-01T13:32:00,32.0,Unkown,88.0,Admin
ad6efcd9-29b2-4401-b3b3-b3c7d3eff6c4,TWR028,East,Location_46,2024-06-04T18:00:00,2024-06-04T22:54:00,294.0,S0ftware,46.0,Auto
2f2d6ff1-b019-4fe8-96fe-cfc4c7d9d0a1,TWR055,North,Location_78,2024-03-16T05:00:00,2024-03-16T09:13:00,253.0,Hardware,104.0,Auto
be35aa2d-5c88-4c28-bd30-08f2bb08c77c,TWR029,West,Location_55,2024-05-15T23:00:00,2024-05-16T02:30:00,210.0,Hardware,82.0,User
a3354fb3-8255-476e-8bc1-1dbb4b358ea2,TWR066,South,Location_55,2024-03-18T01:00:00,2024-03-18T01:13:00,13.0,Unkown,153.0,User
53e8b6b8-dbda-4237-95c1-86a72c1c7ab1,TWR002,North,Location_40,2024-02-14T18:00:00,2024-02-14T19:11:00,71.0,Software,105.0,User
,TWR071,Central,Location_85,2024-06-16T15:00:00,2024-06-16T18:42:00,222.0,Power,94.0,Admin
ad528b6d-3077-413b-b818-c306af50ec77,,South,Location_69,2024-12-15T09:00:00,2024-12-15T09:24:00,24.0,S0ftware,0.0,Auto
182b199e-f96c-4efe-9845-57118524c977,TWR057,Central,Location_32,2024-10-16T21:00:00,2024-10-16T23:36:00,156.0,Unkown,121.0,Other
8261f825-0048-47bf-89a3-aefd5c1b4f75,TWR043,West,Location_46,2024-12-05T08:00:00,2024-12-05T08:55:00,55.0,Power,243.0,User
2a0f6773-4472-4569-a638-697eadfad807,TWR027,North,Mismatch_7,2024-02-22T22:00:00,2024-02-22T23:18:00,78.0,S0ftware,85.0,Auto
9ab5b664-ca2f-4d1c-8a8f-d746e505488e,TWR023,South,Location_41,2024-05-17T17:00:00,2024-05-17T19:32:00,152.0,Software,178.0,User
53eebdb1-3861-4d7f-ae72-acbc8f696562,TWR025,West,Location_94,2024-01-10T05:00:00,2024-01-10T07:23:00,143.0,S0ftware,102.0,Other
